row ID,price_doc
1,7381949.755503978
2,10285402.297913728
3,7182062.521878664
4,7201659.309488989
5,7154627.01922421
6,7776143.863494508
7,7205578.667011054
8,7158546.376746275
9,7197739.951966925
10,7154627.01922421
11,68994630.6181506
12,7178143.1643566
13,30889040.86475957
14,42101286.80990717
15,9781466.179305378
16,7178143.1643566
17,7213417.382055185
18,9515274.955599325
19,7205578.667011054
20,9499597.525511064
21,7283965.817452353
22,7182062.521878664
23,7213417.382055185
24,7240852.8847096395
25,7554401.486474835
26,7217336.73957725
27,7229094.812143444
28,7870208.444024067
29,7280046.459930289
30,7201659.309488989
31,7158546.376746275
32,7315320.677628873
33,7729111.573229729
34,7185981.87940073
35,7323159.3926730035
36,7193820.59444486
37,7205578.667011054
38,7135030.231613886
39,7166385.091790405
40,7334917.465239198
41,7213417.382055185
42,7229094.812143444
43,7244772.242231704
44,7811418.081193093
45,7221256.097099314
46,7185981.87940073
47,8306918.130711306
48,7811418.081193093
49,7162465.73426834
50,7217336.73957725
51,7178143.1643566
52,7174223.806834535
53,7201659.309488989
54,7432901.403290822
55,7150707.661702145
56,38583560.35219601
57,7205578.667011054
58,7244772.242231704
59,7268288.387364094
60,9742272.604084728
61,63981646.17896578
62,7417223.973202562
63,7346675.537805392
64,62965679.00260955
65,7154627.01922421
66,7209498.024533119
67,7185981.87940073
68,7432901.403290822
69,7182062.521878664
70,7162465.73426834
71,7909402.0192447165
72,7362352.967893653
73,7197739.951966925
74,9595453.943081362
75,7397627.185592237
76,7209498.024533119
77,7185981.87940073
78,7221256.097099314
79,7780063.221016573
80,7185981.87940073
81,7330998.107717133
82,7268288.387364094
83,7327078.750195068
84,7185981.87940073
85,7209498.024533119
86,7205578.667011054
87,7358433.610371588
88,7225175.454621379
89,7327078.750195068
90,7205578.667011054
91,7201659.309488989
92,7158546.376746275
93,7913321.376766781
94,40132729.15784043
95,15961816.327406848
96,7252610.957275834
97,40551467.70554465
98,7272207.744886159
99,7205578.667011054
100,7174223.806834535
101,8385902.635198612
102,52258466.35961084
103,7330998.107717133
104,7315320.677628873
105,7244772.242231704
106,7185981.87940073
107,7174223.806834535
108,7213417.382055185
109,7244772.242231704
110,7280046.459930289
111,7885885.874112327
112,58601783.66197902
113,66378917.20718375
114,7342756.180283328
115,7248691.599753769
116,7295723.890018549
117,7182062.521878664
118,7166385.091790405
119,7193820.59444486
120,7780063.221016573
121,56827296.13830356
122,7385869.1130260425
123,65480228.97822611
124,55219599.26371275
125,7264369.029842028
126,48295988.12759672
127,7323159.3926730035
128,7166385.091790405
129,10534438.746638922
130,7170304.44931247
131,7182062.521878664
132,25934555.257950757
133,7209498.024533119
134,7233014.169665509
135,7178143.1643566
136,7158546.376746275
137,7209498.024533119
138,7150707.661702145
139,9804982.324437767
140,7197739.951966925
141,7334917.465239198
142,7217336.73957725
143,7154627.01922421
144,7256530.314797899
145,7546562.771430706
146,7229094.812143444
147,68021667.61921543
148,7158546.376746275
149,7217336.73957725
150,7158546.376746275
151,56467632.22143975
152,7185981.87940073
153,7354514.252849523
154,49358493.54256944
155,7205578.667011054
156,8323192.914845573
157,7185981.87940073
158,7240852.8847096395
159,7170304.44931247
160,7846692.2988916775
161,51853046.15283601
162,7748708.360840053
163,7205578.667011054
164,7185981.87940073
165,7229094.812143444
166,9754030.676650923
167,8628902.801566638
168,7838853.583847548
169,7174223.806834535
170,7523046.626298316
171,7205578.667011054
172,9781466.179305378
173,7158546.376746275
174,7783982.578538639
175,7330998.107717133
176,7170304.44931247
177,7448578.833379081
178,10260083.720094375
179,7760466.433406249
180,7166385.091790405
181,7405465.9006363675
182,7170304.44931247
183,7526965.983820381
184,7178143.1643566
185,7189901.236922795
186,7236933.527187574
187,56529366.38678926
188,7178143.1643566
189,77861526.79966272
190,48004547.73127669
191,7319240.035150938
192,7338836.822761263
193,7338836.822761263
194,7166385.091790405
195,7276127.102408224
196,7182062.521878664
197,7233014.169665509
198,7158546.376746275
199,7193820.59444486
200,7185981.87940073
201,7740869.645795924
202,7205578.667011054
203,7256530.314797899
204,7154627.01922421
205,54859198.77922271
206,44814699.07773651
207,79999628.89052714
208,7205578.667011054
209,9891208.189923197
210,7327078.750195068
211,7174223.806834535
212,39423765.651749484
213,7185981.87940073
214,7178143.1643566
215,25688462.058256682
216,7240852.8847096395
217,7182062.521878664
218,7201659.309488989
219,7166385.091790405
220,10071498.635938184
221,7217336.73957725
222,7213417.382055185
223,15882648.166074114
224,7233014.169665509
225,7158546.376746275
226,7182062.521878664
227,7213417.382055185
228,7381949.755503978
229,7162465.73426834
230,28919442.544258896
231,7189901.236922795
232,7178143.1643566
233,7205578.667011054
234,7182062.521878664
235,7338836.822761263
236,7240852.8847096395
237,64503723.61862928
238,7236933.527187574
239,7209498.024533119
240,7236933.527187574
241,7901563.304200587
242,7256530.314797899
243,7170304.44931247
244,7135030.231613886
245,7201659.309488989
246,7772224.505972443
247,7272207.744886159
248,7874127.801546132
249,7236933.527187574
250,7166385.091790405
251,7189901.236922795
252,7201659.309488989
253,7197739.951966925
254,7236933.527187574
255,7185981.87940073
256,12337756.903989378
257,7158546.376746275
258,48935159.76520246
259,7166385.091790405
260,7209498.024533119
261,52229111.98007251
262,7342756.180283328
263,7233014.169665509
264,7205578.667011054
265,45257774.5580814
266,7834934.226325482
267,7182062.521878664
268,7307481.962584743
269,7248691.599753769
270,7268288.387364094
271,7687659.642225044
272,7174223.806834535
273,7174223.806834535
274,7260449.672319964
275,81823814.9252914
276,7287885.174974418
277,12183099.52794188
278,7158546.376746275
279,7146788.30418008
280,7260449.672319964
281,7236933.527187574
282,7750369.362578083
283,8797435.17501543
284,7233014.169665509
285,7268288.387364094
286,17513048.07371041
287,8026982.744906666
288,7448578.833379081
289,7327078.750195068
290,7197739.951966925
291,7756547.075884184
292,7154627.01922421
293,7283965.817452353
294,7158546.376746275
295,7170304.44931247
296,12335954.471302414
297,42408231.672461286
298,7819256.796237223
299,7330998.107717133
300,60464311.65643224
301,7205578.667011054
302,7283965.817452353
303,46910647.0625709
304,10193454.642219272
305,7209498.024533119
306,7182062.521878664
307,66104312.0876082
308,9789304.894349508
309,7264369.029842028
310,7928998.8068550415
311,7815337.438715158
312,7330998.107717133
313,36570393.99210603
314,7158546.376746275
315,7170304.44931247
316,7182062.521878664
317,7150707.661702145
318,70246800.51800303
319,47326067.024008915
320,18688756.350374743
321,7150707.661702145
322,7193820.59444486
323,7233014.169665509
324,7158546.376746275
325,7233014.169665509
326,7760466.433406249
327,7209498.024533119
328,19613215.98094228
329,7150707.661702145
330,12474934.41726165
331,45860423.87364966
332,7185981.87940073
333,62653574.74261604
334,32404674.88260303
335,7346675.537805392
336,7182062.521878664
337,7695498.3572691735
338,16996332.460740343
339,7170304.44931247
340,7425062.688246692
341,9867692.044790808
342,7201659.309488989
343,7909402.0192447165
344,9816740.397003964
345,7264369.029842028
346,7236933.527187574
347,7358433.610371588
