row ID,price_doc
1,9244285.545271128
2,9385982.09294508
3,6138687.816358564
4,8823747.631640032
5,9007921.092706114
6,8405849.648985103
7,7294229.655508598
8,7016851.381095878
9,8185816.669187072
10,6696372.693362729
11,61967259.43318151
12,7614944.524803865
13,45476857.20488016
14,54065671.77913898
15,7037263.911419565
16,8005581.21577506
17,7062684.400348122
18,4284325.87788018
19,7653782.386862188
20,4405329.520607749
21,5988669.965313984
22,9181929.405589342
23,7822487.361340118
24,7297957.58026097
25,6603833.774528161
26,6640445.45978252
27,12042121.208461998
28,9825550.955884986
29,6893177.168768061
30,10102829.67859044
31,10158252.639944961
32,6567110.916350371
33,6819587.713871756
34,5938876.653961931
35,6445976.824117293
36,7298483.596056333
37,6658943.258761758
38,4893652.08047328
39,7738147.258084675
40,6404258.324011962
41,8791226.487122402
42,8349823.266216891
43,6367137.513365655
44,8510189.530549306
45,5967674.540402645
46,7400322.551785473
47,5695358.034464218
48,6778504.895812784
49,6487414.778772972
50,7950241.279952329
51,12167687.307861067
52,6878559.397406563
53,7912346.138330321
54,6385428.057287304
55,6653318.848052038
56,59072296.57167249
57,10776120.192657014
58,6764219.211960193
59,6183902.373919195
60,6894774.726224219
61,63579949.91207976
62,10289674.189995911
63,8449106.489503605
64,59930251.78843993
65,5672155.63673272
66,8165759.030753516
67,5521850.218398754
68,8260631.968988751
69,10664663.438206647
70,10994017.004066149
71,9645429.664671298
72,4885564.186001708
73,11119955.975951243
74,8410088.879922386
75,10870292.208608296
76,6111043.833223794
77,6779496.287177002
78,7691239.3451917935
79,9565396.841689207
80,6183118.463002703
81,8592615.179528033
82,10348710.014388729
83,10464450.790619506
84,5115827.498965805
85,6915122.716887845
86,6654861.663070532
87,9459726.683478173
88,10025541.247416835
89,8606479.429901712
90,7096879.232599755
91,10162266.486955993
92,7410770.2727795215
93,8220853.418055986
94,49811657.62785288
95,15370010.374133125
96,6920434.856378413
97,53951033.77502643
98,6195839.514581681
99,6541108.189843458
100,8112648.643237462
101,8248964.745840957
102,56814540.265591756
103,8045773.977063103
104,6851244.715139446
105,5767881.8941125795
106,8408879.822434533
107,9499910.651680112
108,6894916.827755985
109,10055293.784095567
110,7360359.323657112
111,5596162.057901392
112,57265417.87170716
113,57259415.19163615
114,6603612.264878212
115,6389640.542487019
116,5632543.426159542
117,7366818.926245175
118,4556869.486125344
119,6263181.238579738
120,9433456.979035337
121,54248960.35557606
122,12474319.716938648
123,53165095.29759744
124,56651672.79938524
125,5199712.861176829
126,49058601.777854495
127,9096357.487031965
128,7180485.166155983
129,10960512.626036862
130,7867988.747519265
131,6955845.454315296
132,54114343.463583834
133,6428341.537426181
134,6276834.634835553
135,6863208.018648795
136,8181537.3677091375
137,5264135.3157246895
138,6372296.679062103
139,7928353.404124938
140,8229903.344677188
141,6015431.237836198
142,5822525.532775132
143,6002949.015401611
144,5401966.693251746
145,8088441.60241575
146,9417288.48175703
147,58975266.39858119
148,7891864.096134984
149,5885410.593489247
150,5803318.949030429
151,54799257.285426855
152,7164404.275990471
153,11874816.752015103
154,58175610.12507079
155,6799911.842677053
156,10537262.710620014
157,4693639.106676882
158,7114638.400513602
159,4798771.094023273
160,11545956.557895856
161,63894286.99405404
162,8932592.135756925
163,7162267.4897374
164,7281435.253240153
165,5670417.075909954
166,8600225.329092957
167,9363131.349932995
168,3801952.3497812483
169,7163597.449236793
170,8059071.1598547045
171,8065509.787162592
172,9592592.605663676
173,8525629.714492105
174,5542982.582509952
175,7191152.178238876
176,6384015.132055094
177,6921092.428128955
178,9550155.198561627
179,8148284.017762033
180,6470867.789521679
181,9908378.10084209
182,5407778.119566504
183,8905279.951050695
184,5189857.22015681
185,6981237.689702339
186,6836494.647488963
187,57671593.875050254
188,7507999.642139243
189,55935759.9061566
190,61319618.141680785
191,9796411.09875736
192,7354682.090552011
193,7274539.624258174
194,3679541.83684608
195,5464133.520577375
196,9161435.876418795
197,4814754.246427953
198,8687629.135271762
199,6683254.294247405
200,8183896.99790656
201,5949959.553909615
202,9556895.605616927
203,6396915.571103668
204,9426918.727073412
205,55301044.78373883
206,53337507.48983504
207,64107294.37993938
208,10042733.70236854
209,10733879.02035509
210,7486237.897744363
211,7189478.4483595
212,47421926.689631306
213,7659354.708321834
214,5461884.481137861
215,47781333.056713894
216,7688785.998784221
217,9316450.632596496
218,4504718.492225992
219,6517220.939251018
220,8974167.390531436
221,7439501.721706988
222,3949124.136898272
223,13171605.243011652
224,6777450.267114863
225,4787170.842171807
226,6146129.924799671
227,6174585.04180677
228,8347859.278118677
229,4993700.184454251
230,39644437.1124303
231,8791317.15247377
232,8187536.707125941
233,8610004.098892674
234,7996871.213814808
235,6488119.1615433805
236,8971375.536364302
237,56673595.44394557
238,9239561.370408928
239,9860136.337244011
240,7546497.490082401
241,12560115.808437614
242,8757031.124159142
243,5829471.2778207585
244,8646918.133119494
245,6798666.973484883
246,7450396.236108618
247,7724728.717181001
248,6542572.779111021
249,6596526.257573265
250,6999866.605046619
251,10399480.90352198
252,7061133.345532484
