row ID,price_doc
1,9360639.092019545
2,9650847.261372073
3,5886949.408619255
4,7750159.104577758
5,7947270.382617797
6,9251433.451372912
7,6396742.2085749395
8,5952975.006349177
9,6633755.499837258
10,6694299.509776924
11,67165812.9517524
12,5702270.6145383995
13,45468149.48681447
14,55087955.72050142
15,5858473.688271083
16,7072677.745080885
17,7330777.729076961
18,5676399.175438721
19,6896678.025741165
20,6302422.238858206
21,7209517.235217736
22,6386663.248967006
23,5963457.439912669
24,7324486.532077365
25,6765034.965483713
26,6048624.285061704
27,7298291.064210147
28,8412151.718031323
29,7226194.371747288
30,7950617.841051464
31,8496269.92415242
32,7112645.506235935
33,7166910.484928044
34,6646739.893634886
35,6688615.929250236
36,7849714.2368419245
37,6964700.453331852
38,7691918.613715487
39,6984351.539542363
40,8818386.99582212
41,7886028.741260446
42,6123802.39257935
43,5993769.388698675
44,6758489.611354948
45,9122281.234578362
46,6587232.47445163
47,6162993.808764174
48,7848135.0498149935
49,6909280.876606039
50,6871227.937695469
51,11042713.201730002
52,6499536.040630018
53,5088375.8203864135
54,7326039.333771248
55,6631199.113882133
56,59455041.263033435
57,9123718.283618584
58,8081039.695724408
59,7150109.829753273
60,6345602.931093252
61,55748390.56791744
62,12691323.490711119
63,7039497.796015772
64,58163555.43711976
65,6489323.840343111
66,5896076.014923372
67,6066954.813594292
68,8279194.271249385
69,7732598.816109221
70,7346685.089515765
71,9185143.990075458
72,6187707.544920086
73,10179587.905497668
74,7946994.8217155645
75,12919845.634627512
76,5179715.012074186
77,5370195.889973378
78,6682479.778213697
79,6971241.12858491
80,6404983.607181732
81,13766649.414556336
82,7947270.382617797
83,9317987.787043426
84,5276566.226855948
85,6489323.840343111
86,6677402.570941546
87,7015389.665637653
88,8734129.3443786
89,12769045.789401172
90,7240992.298985503
91,8825677.880425174
92,7610129.313063581
93,8136821.63975056
94,47553684.383385174
95,5823405.948553937
96,9442224.84906107
97,57095187.95165526
98,5993769.388698675
99,5836407.092303266
100,5622928.665565589
101,9986064.271359976
102,49652648.01922882
103,7144418.366325335
104,7537965.438358012
105,6404983.607181732
106,7487537.128570307
107,7205723.988475426
108,7427218.614776151
109,9154030.864319593
110,6662994.821965069
111,6423199.877171191
112,54655872.012413114
113,57362081.5751613
114,6208918.34424064
115,5835593.201071217
116,7092454.101473395
117,5835593.201071217
118,5109029.83445111
119,7219142.5632164255
120,8340905.099597342
121,43971687.68166823
122,7346685.089515765
123,54330075.91481879
124,58541084.601545244
125,6119867.422520959
126,48885198.963942274
127,9124329.024467992
128,6874230.041510505
129,17960456.479552608
130,8233801.3550111195
131,6788600.27724752
132,58892631.064915776
133,5797932.59867674
134,6605623.918461016
135,7228951.083917814
136,6768972.952209295
137,6119867.422520959
138,6995644.102822588
139,7961684.515454172
140,6910356.658884441
141,6022507.922114482
142,6577003.521409299
143,7800266.85699277
144,5254631.01715783
145,6314361.765441812
146,8949623.574945629
147,40279068.399652176
148,7077228.979957644
149,6600919.495428624
150,7429873.487245383
151,49254843.086226255
152,7270978.543315658
153,9495141.842525197
154,63452911.539652035
155,6688331.430512373
156,10222006.977448903
157,4987374.8794695595
158,7324486.532077365
159,7447072.414114518
160,8496269.92415242
161,44338092.387916856
162,8137498.0460785655
163,8007580.054862869
164,7112645.506235935
165,6105637.2600131
166,6511377.575284609
167,12384641.263547426
168,4884902.491158938
169,5835593.201071217
170,6526879.716027356
171,6633755.499837258
172,8551344.914784923
173,8215557.739509522
174,8447359.705656245
175,6221551.029673448
176,6747534.373809304
177,6583732.087422841
178,12331899.213280056
179,7955113.448048064
180,7552453.796421537
181,14259933.545290723
182,7195547.831137812
183,13187966.326693969
184,5883465.781018577
185,6631199.113882133
186,6681801.4085569605
187,55874956.861337945
188,7464380.195812708
189,53980808.81415397
190,51097447.09886893
191,14818307.746627485
192,6226998.736269304
193,6208918.34424064
194,5856499.7957679555
195,7008581.17039617
196,11084517.058698868
197,5883465.781018577
198,6808142.282348198
199,8652499.207329359
200,6386663.248967006
201,6994371.567027329
202,6386663.248967006
203,8652499.207329359
204,7950617.841051464
205,48052027.20203737
206,64516237.89915481
207,60352159.766114436
208,14337377.914928598
209,6380639.744929102
210,6064410.231151191
211,7410794.522142594
212,58047000.49081654
213,6488950.424079887
214,8209211.847178425
215,55380633.93839542
216,6441884.76322035
217,8420634.981397696
218,5728854.06663962
219,7601287.252294991
220,8413942.403039787
221,6950326.329578061
222,6409528.479952141
223,11181438.297540007
224,6679053.789646204
225,6724001.108074682
226,7048891.237195858
227,8818386.99582212
228,6314361.765441812
229,5741279.8869102625
230,50082994.29822974
231,7987364.910627716
232,6761749.683899055
233,8523130.621617008
234,7596818.648426969
235,5370195.889973378
236,8448717.375580506
237,52522140.46242614
238,9386851.52788242
239,9692156.245179385
240,6875960.2235544985
241,12391890.148128442
242,7721251.639523095
243,7120565.556473723
244,9246447.998704528
245,6673017.195248712
246,12146095.861453373
247,6882503.55926463
248,10209947.936008686
249,6629820.1776266545
250,7435644.730452695
251,8356880.625984826
252,7773862.574203196
253,7015389.665637653
254,6931671.068992704
255,6679053.789646204
256,8514299.338338561
257,6879862.348671608
258,55073799.364125855
259,6516235.108260758
260,6417271.012253969
261,59657311.12604709
262,7459434.028373953
263,7271734.631681777
264,7080986.147648671
265,54950882.97558233
266,6065168.450607879
267,6600073.858442367
268,9690545.110615404
269,7077228.979957644
270,7198109.709224596
271,19398397.507669166
272,7540392.126096975
273,7523341.164274306
274,6464621.636645822
275,56523973.66908294
276,9404227.30147235
277,10641784.449456885
278,5669511.976126761
279,7457265.687089338
280,7237126.59754969
281,7748236.463397289
282,19398397.507669166
283,9104373.594786044
284,5835593.201071217
285,9494684.382307189
286,5963407.119598512
287,6980543.301452777
288,7052313.218480636
289,7230300.273941888
290,6499536.040630018
291,8710389.832027057
292,9403192.62919235
293,8278070.671412707
294,7240992.298985503
295,5825484.432613854
296,22758809.64608708
297,57356816.34509696
298,7313888.434322892
299,7061758.315798419
300,39739246.47819035
301,6288909.579381765
302,5779431.933648968
303,60001558.526229136
304,14250223.329943523
305,6750348.592276891
306,6901657.332385658
307,64996791.53526383
308,8635607.23580992
309,8450245.557202347
310,8316148.650324819
311,9532990.576767055
312,7800266.85699277
313,57782583.5680965
314,7048131.808618023
315,5737519.97736196
316,7202442.390585237
317,6329021.913077534
318,60351652.936834134
319,47129952.77274828
320,26090775.30482109
321,7207731.862759707
322,6637535.71628409
323,5835593.201071217
324,6719817.753273979
325,8950144.096920831
326,5387562.539540875
327,6941618.851715457
328,10878397.21528936
329,8145618.051510975
330,10005252.457454247
331,27645618.56098398
332,7346685.089515765
333,60712037.18206864
334,64214370.685943656
335,7331520.253401839
336,8535878.294236243
337,19398397.507669166
338,18145669.17541452
339,5523579.332366498
340,8714705.303732377
341,6628721.749104928
342,7208434.980295245
343,8045689.813417116
344,12229461.366831906
345,8708109.64977791
346,9814209.90647771
347,7987364.910627716
348,6415931.3160462845
349,7737667.391506324
350,56567152.90368325
351,7136704.349409658
352,12883355.823598128
353,7660653.644215033
354,6801387.831222667
355,44410828.32127203
356,6226998.736269304
357,9605505.247797884
358,7369931.617606024
359,6960975.965029521
360,5813568.46593034
361,9729871.707246173
362,7684241.550998241
363,4844787.654077906
364,8677555.061316695
365,11630712.763348656
366,19398397.507669166
367,6406779.998599526
368,54176392.579713054
369,6226998.736269304
370,75432107.49128866
371,8547642.378287598
372,5276566.226855948
373,8701224.858842473
374,5673602.558332009
375,8711296.740709273
376,6331204.470632398
377,5507637.045734172
378,7006950.662773393
379,6119867.422520959
380,7330777.729076961
381,6691802.49532927
382,8073621.119458243
383,7210437.710524288
384,50852586.16872719
385,13304422.482436365
386,61449436.17891292
387,8444181.46678843
388,5835593.201071217
389,7206210.329708199
390,5682669.971898324
391,5109029.83445111
392,7222269.297389334
393,6810385.9671630515
394,9122281.234578362
395,6720389.0439681
396,6721338.741867727
397,7072677.745080885
398,6861563.432713045
399,66443481.022529066
400,55146923.119893156
401,67883532.7875056
402,9808153.679753782
403,6869523.103335756
404,7987364.910627716
405,7025916.141764665
406,7942849.979567574
407,6386103.952732938
408,6405743.005218306
409,53503243.65411798
410,8048164.198719232
411,6276675.015570018
412,7268832.059232283
413,11221524.029655723
414,62061152.22493777
415,10907616.258442657
416,8512328.891833557
417,62267259.95440011
418,6600919.495428624
419,5835593.201071217
420,6696884.193122852
421,9031234.654928308
422,6980027.273979618
423,6670161.786621693
424,6176369.711739857
425,8573263.996418824
426,7132740.539659731
427,5993678.561079481
428,5304718.918690913
429,7447072.414114518
430,6561892.067057783
431,7139499.384248245
432,5819662.701452301
433,71468515.30508962
434,21031972.522868816
435,5947225.609270578
436,8024668.412857704
437,7778146.835684847
438,13549804.666415313
439,6579495.536226916
440,7489417.20456459
441,6070030.348449163
442,8496269.92415242
443,5304718.918690913
444,8326004.654473049
445,53972981.651256315
446,6261210.158427989
447,8057905.796492554
448,54492962.45852126
449,8412452.102144994
450,55021940.31192698
451,12691323.490711119
452,7623574.723272409
453,9462081.389752222
454,64246215.57620893
455,6998991.199595925
456,7179054.32228764
457,9360639.092019545
458,8320404.6866042875
459,4882790.791972281
460,5979184.933338487
461,84417228.44797578
462,7866686.906339043
463,7270109.405142264
464,12621812.225462217
465,7369931.617606024
466,7803512.98376601
467,6111196.404040347
468,7290100.44409937
469,8449934.67700151
470,6511377.575284609
471,6875960.2235544985
472,6001420.242697061
473,8708109.64977791
474,7022913.86925546
475,6980543.301452777
476,43315798.70279132
477,7497090.619724212
478,6379946.335319636
479,9980098.122227946
480,7798809.786939333
481,6329021.913077534
482,6280414.8153620465
483,8070241.772987774
484,59268356.20362103
485,6646424.843622141
486,8551344.914784923
487,55100121.42418633
488,6916435.810065933
489,55055956.67881139
490,13766649.414556336
491,8586664.047410231
492,48994073.027102455
493,8544777.082630903
494,14006002.758238614
495,6861563.432713045
496,5723866.994326629
497,7942849.979567574
498,5858473.688271083
499,54239555.60940306
500,7294208.782590217
501,7226194.371747288
502,7910320.006753386
503,52941089.868166685
504,63622180.685123965
505,7331520.253401839
506,7960460.1229430195
507,7485398.8962937845
508,6443621.7329700645
509,8279194.271249385
510,6695822.476593362
511,51691705.51785408
512,10428234.449762588
513,45029382.65949736
514,7033295.936138826
515,9863632.596260104
516,5304718.918690913
517,6256328.394063852
518,5370195.889973378
519,6586015.530548417
520,9557324.273204792
521,5835593.201071217
522,6836925.488498809
523,10174893.561997408
524,7582513.858118658
525,9940180.200543154
526,5835593.201071217
527,9602866.521651465
528,48929612.557539456
529,5963407.119598512
530,6001420.242697061
531,7184000.731091088
532,56125244.70171888
533,6565561.187684201
534,9123718.283618584
535,11237380.425015703
536,6723066.614371487
537,17701379.964700483
538,47987739.914088376
539,6854438.26770887
540,7987364.910627716
541,6673017.195248712
542,7951582.43187303
543,6728294.606214485
544,8643096.418761764
545,53382673.12014175
546,6971382.318263994
547,7496942.348859547
548,55298578.0433179
549,8887285.18958771
550,7947270.382617797
551,8533799.742078956
552,6878380.100620817
553,6091875.2825354915
554,6783428.329964079
555,56890573.90931255
556,7822343.035313955
557,6565561.187684201
558,56361926.52697408
559,56859356.91266037
560,7298291.064210147
561,6420788.096264882
562,7542474.082843972
563,8183436.232751031
564,7880146.676097967
565,9754450.616187014
566,53886956.38892312
567,46449475.660547696
568,7684241.550998241
569,6829361.492599894
570,6920942.2674523825
571,5264584.178021465
572,8644086.383816903
573,15191825.144531928
574,63408054.91399897
575,6949036.063556778
576,26973037.415567793
577,7036805.123344615
578,7346685.089515765
579,58014196.749594554
580,10878397.21528936
581,44723025.85229627
582,8090422.429503468
583,7286950.896990794
584,8521907.659426505
585,7301623.188919644
586,9198102.36976816
587,7435446.221390246
588,55326953.443165444
589,7942740.071542216
590,5835593.201071217
591,6513908.723371634
592,6899673.785054478
593,8880154.025276372
594,6679633.7789300885
595,8047418.71679901
596,6916435.810065933
597,6038424.029380979
598,6927218.488124824
599,5332367.855763561
600,6098956.835263288
601,8352329.577351123
602,6547906.835202011
603,61166946.57649576
604,49015158.84317821
605,53822361.69050944
606,9122281.234578362
607,7286950.896990794
608,54002078.30627115
609,53097236.61360503
610,6944266.996701272
611,8525962.192298207
612,52155712.08433155
613,7478318.566832965
614,9123134.918672334
615,6869163.395386464
616,5883465.781018577
617,5835593.201071217
618,6765916.159209136
619,5883465.781018577
620,7942629.800776864
621,8687795.78708487
622,5835593.201071217
623,7910220.552949038
624,57115258.10553173
625,6971382.318263994
626,61225253.79539286
627,5931777.419204211
628,72614437.82237913
629,7139020.612548001
630,10174893.561997408
631,6665009.7045397805
632,17783343.890072044
633,6758489.611354948
634,6813169.352682209
635,6980543.301452777
636,5088375.8203864135
637,7150608.510236278
638,5835593.201071217
639,6848989.080639624
640,8644086.383816903
641,65159573.72966544
642,9404227.30147235
643,7150109.829753273
644,8415994.203149127
645,5737519.97736196
646,6559904.744004515
647,7121853.068059225
648,6220183.470521172
649,6511344.784358894
650,6769821.342291525
651,53120609.34158041
652,12242626.650731806
653,6273309.747289539
654,12808501.22228657
655,7371268.21051176
656,9360639.092019545
657,51333644.11627965
658,6982900.826223087
659,7255615.373988852
660,44629299.655199364
661,52909824.20797911
662,61122911.13485625
663,60668150.76580404
664,7460113.154545806
665,63446406.95337127
666,7550341.981730369
667,8430159.550808933
668,7665354.700641441
669,6964949.138315335
670,8622836.421607075
671,5387562.539540875
672,7285451.856163477
673,6591171.010087472
674,6747534.373809304
675,5797932.59867674
676,9567354.730500698
677,6640170.522573113
678,8236677.035657227
679,19398397.507669166
680,7077542.070586304
681,66507844.160217606
682,9569229.430481069
683,9567354.730500698
684,19990808.635485105
685,6119867.422520959
686,4882790.791972281
687,7407745.527159588
688,9154030.864319593
689,7372336.196681244
690,6043479.574518879
691,5304718.918690913
692,7346685.089515765
693,8798102.469744602
694,58050717.91029571
695,4882790.791972281
696,7848135.0498149935
697,19398397.507669166
698,8009286.487876288
699,6205122.5945309615
700,7623574.723272409
701,53815764.13933167
702,9495141.842525197
703,6950326.329578061
704,5276566.226855948
705,7268832.059232283
706,5835593.201071217
707,7605940.935572397
708,10615297.94252942
709,7331520.253401839
710,12297281.573739579
711,9470868.87776554
712,7842565.466266348
713,7613604.43167028
714,58637664.550996706
715,6212623.914944017
716,6704747.92277755
717,7670825.017922793
718,6758489.611354948
719,5754294.091922494
720,59995369.09901382
721,63125800.52500925
722,7346685.089515765
723,48003768.409439266
724,9633099.902818987
725,4844787.654077906
726,9404227.30147235
727,7924254.885918712
728,6916435.810065933
729,6779568.839021879
730,7871770.232066903
731,6716815.7576421285
732,9940180.200543154
733,51040271.401603684
734,44640475.8566365
735,7346685.089515765
736,51881128.661823384
737,6065168.450607879
738,58245835.89567058
739,6932505.545640751
740,7052313.218480636
741,7435644.730452695
742,5091718.014084185
743,8527083.163610347
744,8014049.664672007
745,6691800.671592651
746,7642640.268345946
747,7848135.0498149935
748,6048624.285061704
749,6679053.789646204
750,7987792.806932737
751,8156739.374894234
752,9135097.824349241
753,5819662.701452301
754,8708109.64977791
755,8287805.8020551475
756,9803560.767611401
757,6242215.404006057
758,7083160.480404602
759,6833412.723359535
